StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3,Q49,Q5,Q8,Q8_3_TEXT,Q11,Q25#1_1,Q25#1_2,Q28#1_1,Q28#1_2,Q31#1_1,Q31#1_2,Q33#1_1,Q33#1_2,Q35#1_1,Q35#1_2,Q37#1_1,Q37#1_2,Q39#1_1,Q39#1_2,Q41#1_1,Q41#1_2,Q43#1_1,Q43#1_2,Q45#1_1,Q45#1_2,Q47#1_1,Q47#1_2,Q49#1_1,Q49#1_2,Q51#1_1,Q51#1_2,Q53#1_1,Q53#1_2,Q55#1_1,Q55#1_2,Q57#1_1,Q57#1_2,Q60#1_1,Q60#1_2,Q62#1_1,Q62#1_2
2020-05-07 11:00:47,2020-05-07 11:06:15,IP Address,94.73.33.243,100,328,True,2020-05-07 11:06:16,R_2t5yskeDytIRMgM,,,,,40.414306640625,-3.70159912109375,anonymous,EN,I accept,40,VGC,Female,,Male,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,5 - Extremely interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,2 - Slightly interested,,,2 - Slightly interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-05-07 13:46:47,2020-05-07 13:49:57,IP Address,209.107.228.224,100,190,True,2020-05-07 13:49:58,R_2cw4mkL5wpWBaS2,,,,,39.4795989990234375,-88.3755035400390625,anonymous,EN,I accept,24,CK05,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-05-08 04:29:38,2020-05-08 04:31:35,IP Address,89.168.15.172,100,116,True,2020-05-08 04:31:35,R_Q3LVjNDhvUA3zuV,,,,,52.979095458984375,-0.0269012451171875,anonymous,EN,I accept,20,AAN99,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,5 - Extremely interested
2020-05-08 13:22:34,2020-05-08 13:26:56,IP Address,86.126.5.123,100,261,True,2020-05-08 13:26:56,R_1rjM0u6BsJ7awa9,,,,,44.435394287109375,26.103302001953125,anonymous,EN,I accept,27,123,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,5 - Extremely interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested,,
2020-05-08 22:33:01,2020-05-08 22:38:14,IP Address,14.200.168.4,100,313,True,2020-05-08 22:38:15,R_DnKH6J4jmOjve9j,,,,,-27.47320556640625,153.021514892578125,anonymous,EN,I accept,30,eli88,Female,,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,4 - Very interested,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,1 - Not at all interested,1 - Not at all interested,2 - Slightly interested,,,,,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,3 - Moderately interested,,,,,3 - Moderately interested,2 - Slightly interested,1 - Not at all interested,3 - Moderately interested,,
2020-05-09 05:46:26,2020-05-09 05:48:37,IP Address,81.99.5.156,100,130,True,2020-05-09 05:48:37,R_BKb54xiDCPTf9YJ,,,,,52.2725067138671875,-1.5207977294921875,anonymous,EN,I accept,22,9876,Male,,Female,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,2 - Slightly interested,,,4 - Very interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested
2020-05-09 11:01:25,2020-05-09 11:06:11,IP Address,94.197.120.59,100,285,True,2020-05-09 11:06:11,R_AGQptjOURVdpHaN,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,I accept,29,9073,Male,,Female,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested
2020-05-09 13:05:49,2020-05-09 13:10:21,IP Address,68.83.18.242,100,272,True,2020-05-09 13:10:21,R_DAcfNrCcPB1dINr,,,,,40.7747039794921875,-74.2274017333984375,anonymous,EN,I accept,30,Vokinselok,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested
2020-05-09 14:01:52,2020-05-09 14:04:15,IP Address,2.121.155.150,100,143,True,2020-05-09 14:04:15,R_w4zGt9RW1wmFKTf,,,,,52.58740234375,-2.13800048828125,anonymous,EN,I accept,22,CFA96,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,
2020-05-09 14:02:02,2020-05-09 14:06:10,IP Address,79.65.22.176,100,247,True,2020-05-09 14:06:10,R_3PzOHzLqWD3ddJo,,,,,51.6667022705078125,-3.13330078125,anonymous,EN,I accept,22,64737,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,
2020-05-09 21:39:46,2020-05-10 00:32:09,IP Address,24.6.176.238,100,10342,True,2020-05-10 00:32:09,R_BPmDAgpIj7nAGLT,,,,,37.5337066650390625,-122.028900146484375,anonymous,EN,I accept,29,125,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested
2020-05-10 06:44:16,2020-05-10 06:46:27,IP Address,101.180.128.34,100,131,True,2020-05-10 06:46:28,R_4IXtYarVZaUE4aR,,,,,-37.807098388671875,144.95159912109375,anonymous,EN,I accept,25,aa2,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,
2020-05-10 15:46:07,2020-05-10 15:47:46,IP Address,68.112.213.77,100,98,True,2020-05-10 15:47:46,R_aVESERggau1whup,,,,,30.485595703125,-90.0977020263671875,anonymous,EN,I accept,30,xd,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested
2020-05-11 00:46:17,2020-05-11 00:50:56,IP Address,60.243.73.86,100,279,True,2020-05-11 00:50:58,R_1dab3Li5RpdLxmx,,,,,13.08599853515625,80.27508544921875,anonymous,EN,I accept,21,R117,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,
2020-05-11 10:31:42,2020-05-11 10:35:21,IP Address,188.230.216.133,100,218,True,2020-05-11 10:35:21,R_pyg0qA7GiwFsVGN,,,,,45.553802490234375,13.743896484375,anonymous,EN,I accept,26,rukac,"If you feel like your gender is not represented here, we invite you to write down how you identify your gender in the following space:",honkler,Female,,,4 - Very interested,4 - Very interested,,,5 - Extremely interested,5 - Extremely interested,,,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,5 - Extremely interested,5 - Extremely interested
2020-05-11 13:55:16,2020-05-11 13:57:47,IP Address,81.153.182.4,100,150,True,2020-05-11 13:57:47,R_1MX0VWRyIzCUwHO,,,,,51.631103515625,0.001800537109375,anonymous,EN,I accept,35,ttt5,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested
2020-05-12 11:04:40,2020-05-12 11:07:12,IP Address,62.47.145.152,100,151,True,2020-05-12 11:07:12,R_3FV5mNyUOWXLGkP,,,,,47.02239990234375,15.531097412109375,anonymous,EN,I accept,25,popo,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,2 - Slightly interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,1 - Not at all interested,,,5 - Extremely interested,4 - Very interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested
2020-05-12 11:39:23,2020-05-12 11:42:19,IP Address,94.157.159.77,100,175,True,2020-05-12 11:42:19,R_6SFUbMbZCvBifuh,,,,,51.9178924560546875,4.4900970458984375,anonymous,EN,I accept,20,21,Female,,Female,,,3 - Moderately interested,2 - Slightly interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested
2020-05-13 00:44:12,2020-05-13 00:46:16,IP Address,101.173.234.132,100,123,True,2020-05-13 00:46:17,R_10VhS8LiiAjRUqR,,,,,-33.859100341796875,151.2001953125,anonymous,EN,I accept,31,CG25,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-05-13 04:56:19,2020-05-13 05:01:14,IP Address,182.76.213.34,100,295,True,2020-05-13 05:01:14,R_2SvuktBZILDxIqL,,,,,32.7375946044921875,74.8672943115234375,anonymous,EN,I accept,44,qwerty,Female,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,3 - Moderately interested
2020-05-13 07:52:43,2020-05-13 07:56:14,IP Address,75.187.60.170,100,210,True,2020-05-13 07:56:14,R_1Dpv1PEnXj6eD6G,,,,,39.90460205078125,-82.97029876708984375,anonymous,EN,I accept,28,5555,Female,,Male,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,4 - Very interested,,
2020-05-13 13:20:27,2020-05-13 13:22:14,IP Address,74.73.131.17,100,107,True,2020-05-13 13:22:15,R_2zcqlvWFSX10zBX,,,,,40.75469970703125,-73.96140289306640625,anonymous,EN,I accept,27,JUB,Male,,Male,3 - Moderately interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-05-13 22:11:19,2020-05-13 22:14:57,IP Address,99.231.93.138,100,218,True,2020-05-13 22:14:58,R_2bK4udImyjl2Bok,,,,,43.6425933837890625,-79.40019989013671875,anonymous,EN,I accept,47,123avav,Male,,Male,5 - Extremely interested,1 - Not at all interested,,,5 - Extremely interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,5 - Extremely interested,1 - Not at all interested,,,5 - Extremely interested,5 - Extremely interested,,,5 - Extremely interested,1 - Not at all interested,,,5 - Extremely interested,1 - Not at all interested,,,5 - Extremely interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested,,
2020-05-14 13:42:34,2020-05-14 13:46:19,IP Address,5.184.92.108,100,224,True,2020-05-14 13:46:19,R_V2pbWiMTTD4lopb,,,,,53.0175933837890625,18.6201934814453125,anonymous,EN,I accept,25,flyhigh,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,3 - Moderately interested,4 - Very interested,,,4 - Very interested,5 - Extremely interested
2020-05-14 19:38:18,2020-05-14 19:40:16,IP Address,69.157.160.244,100,118,True,2020-05-14 19:40:16,R_3JaYA6Utyyzvw89,,,,,43.6929931640625,-79.8365020751953125,anonymous,EN,I accept,28,HOO231,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-05-15 11:38:18,2020-05-15 11:40:54,IP Address,213.205.205.10,100,155,True,2020-05-15 11:40:54,R_2dfOvxyWZFzbLer,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,I accept,23,R,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,4 - Very interested,,
2020-05-16 04:45:29,2020-05-16 04:50:26,IP Address,86.20.64.144,100,296,True,2020-05-16 04:50:26,R_1jxCDAhPYCL1kPr,,,,,50.830902099609375,-0.1634979248046875,anonymous,EN,I accept,26,KA27,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-16 07:05:24,2020-05-16 07:11:35,IP Address,77.75.145.99,100,370,True,2020-05-16 07:11:35,R_snAJ9eRjAyvoE1z,,,,,50.4542999267578125,30.5251007080078125,anonymous,EN,I accept,20,"##",Female,,Male,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,2 - Slightly interested,4 - Very interested,,,2 - Slightly interested,3 - Moderately interested,,,1 - Not at all interested,3 - Moderately interested,,,4 - Very interested,5 - Extremely interested,,,4 - Very interested,4 - Very interested,,
2020-05-16 16:03:26,2020-05-16 16:08:38,IP Address,93.103.158.35,100,311,True,2020-05-16 16:08:38,R_5zozFq82PGq6khj,,,,,46.05029296875,14.5045928955078125,anonymous,EN,I accept,27,grk226,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-05-16 21:21:44,2020-05-16 21:25:11,IP Address,190.195.0.169,100,206,True,2020-05-16 21:25:11,R_2rUsQJqf2alsSQ6,,,,,-34.6020965576171875,-58.38449859619140625,anonymous,EN,I accept,34,HL28,Male,,Both,1 - Not at all interested,1 - Not at all interested,,,,,3 - Moderately interested,2 - Slightly interested,2 - Slightly interested,1 - Not at all interested,,,,,3 - Moderately interested,1 - Not at all interested,3 - Moderately interested,3 - Moderately interested,,,,,3 - Moderately interested,2 - Slightly interested,3 - Moderately interested,3 - Moderately interested,,,,,3 - Moderately interested,2 - Slightly interested,2 - Slightly interested,2 - Slightly interested,,
2020-05-17 06:39:25,2020-05-17 06:41:05,IP Address,31.205.24.8,100,100,True,2020-05-17 06:41:06,R_1luxstYz6Vtt2Km,,,,,52.61810302734375,-1.1804046630859375,anonymous,EN,I accept,26,EDW3908,Male,,Female,,,4 - Very interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,3 - Moderately interested,,,5 - Extremely interested,5 - Extremely interested
2020-05-17 07:52:27,2020-05-17 07:53:31,IP Address,217.211.182.158,100,63,True,2020-05-17 07:53:32,R_Wfd0ZehJANiMZmF,,,,,59.8583984375,17.6446075439453125,anonymous,EN,I accept,25,SS1994,Male,,Female,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,4 - Very interested,,,4 - Very interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,4 - Very interested,,,4 - Very interested,4 - Very interested,,,4 - Very interested,4 - Very interested
2020-05-18 04:09:57,2020-05-18 04:11:23,IP Address,115.99.208.197,100,86,True,2020-05-18 04:11:24,R_3ndTq2D0j8C6c3M,,,,,12.97210693359375,77.593292236328125,anonymous,EN,I accept,24,arr,Female,,Male,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,
2020-05-18 04:27:50,2020-05-18 04:30:08,IP Address,82.9.88.180,100,137,True,2020-05-18 04:30:08,R_1MKXz2eXzE3DFtv,,,,,51.482696533203125,-3.1808013916015625,anonymous,EN,I accept,25,ng0035,Female,,Male,1 - Not at all interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,
2020-05-18 04:29:18,2020-05-18 04:31:29,IP Address,83.47.214.212,100,130,True,2020-05-18 04:31:29,R_AhY087dJbIa0OSR,,,,,41.38909912109375,2.161102294921875,anonymous,EN,I accept,29,LEV1202,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested
2020-05-18 07:48:05,2020-05-18 07:51:31,IP Address,174.99.16.220,100,206,True,2020-05-18 07:51:32,R_3Pw5YBOPgNlkcQx,,,,,35.7613983154296875,-78.60150146484375,anonymous,EN,I accept,32,lop123,Female,,Male,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,2 - Slightly interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,
2020-05-18 06:15:38,2020-05-18 07:59:56,IP Address,78.45.181.126,100,6258,True,2020-05-18 07:59:56,R_0oluLKCZreVkb7z,,,,,50.07659912109375,14.514801025390625,anonymous,EN,I accept,19,m\ttpm,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,1 - Not at all interested,,,4 - Very interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,4 - Very interested,4 - Very interested
2020-05-18 18:53:16,2020-05-18 18:55:41,IP Address,94.14.154.219,100,145,True,2020-05-18 18:55:42,R_3qmTceLGE6zw2KY,,,,,52.4553985595703125,-1.9564971923828125,anonymous,EN,I accept,21,sm2112,Male,,Female,,,2 - Slightly interested,1 - Not at all interested,,,4 - Very interested,4 - Very interested,,,3 - Moderately interested,1 - Not at all interested,,,4 - Very interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,3 - Moderately interested
2020-05-18 22:48:25,2020-05-18 22:51:04,IP Address,24.62.62.89,100,158,True,2020-05-18 22:51:04,R_3ZNz6o4jUB2bGcV,,,,,42.3473968505859375,-71.158203125,anonymous,EN,I accept,22,sjp,Female,,Female,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,2 - Slightly interested,1 - Not at all interested,,,3 - Moderately interested,5 - Extremely interested
2020-05-19 09:37:52,2020-05-19 09:39:39,IP Address,188.218.156.104,100,106,True,2020-05-19 09:39:40,R_pasyXaNy28zSi8V,,,,,45.470703125,9.18890380859375,anonymous,EN,I accept,25,mr,Male,,Female,,,4 - Very interested,2 - Slightly interested,,,5 - Extremely interested,5 - Extremely interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,3 - Moderately interested,,,3 - Moderately interested,3 - Moderately interested,,,2 - Slightly interested,2 - Slightly interested,,,4 - Very interested,3 - Moderately interested,,,4 - Very interested,4 - Very interested,,,5 - Extremely interested,2 - Slightly interested
2020-05-20 14:55:47,2020-05-20 15:01:15,IP Address,85.196.184.114,100,328,True,2020-05-20 15:01:16,R_3emFbNVLWxQhEVR,,,,,42.6829986572265625,23.3175048828125,anonymous,EN,I accept,22,26,Female,,Male,2 - Slightly interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested,,,1 - Not at all interested,1 - Not at all interested,,,3 - Moderately interested,2 - Slightly interested,,,1 - Not at all interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,3 - Moderately interested,2 - Slightly interested,,,3 - Moderately interested,3 - Moderately interested,,,1 - Not at all interested,2 - Slightly interested,,
2020-05-21 06:28:13,2020-05-21 06:30:28,IP Address,42.61.215.147,100,134,True,2020-05-21 06:30:28,R_3CHH3wCGXL4UyOu,,,,,1.3690032958984375,103.8826904296875,anonymous,EN,I accept,26,iaindan,Male,,Female,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,5 - Extremely interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,4 - Very interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,1 - Not at all interested,,,1 - Not at all interested,2 - Slightly interested
